Id,Categoría,Pregunta,Opción A,Opción B,Correcta,Dificultad,Explicación
647,Extravagante,¿Animal que nunca bebe agua?,Rata canguro,Camello,A,Media,Extraen la humedad solo de las semillas que consumen.
223,Ciencia,¿Planeta con lluvia de diamantes?,Neptuno,Marte,A,Media,La presión atmosférica cristaliza el carbono en diamantes.
932,Historia,¿Inventora de la base de la WiFi?,Hedy Lamarr (actriz),Alan Turing,A,Difícil,La estrella de Hollywood ideó el salto de frecuencia en la 2ª Guerra Mundial.
667,Extravagante,¿Ojos más grandes que su cerebro?,Avestruz,Lechuza,A,Media,Sus ojos son gigantes para vigilar depredadores a gran distancia.
365,Cuerpo Humano,¿Bacterias en tu ombligo?,Más de 2000 tipos,Unas 10,A,Difícil,Es un ecosistema tan variado como una selva tropical.
1257,Naturaleza,¿Animal inmortal?,Medusa Turritopsis,Tardígrado,A,Media,Puede revertir sus células a su etapa juvenil indefinidamente.
649,Extravagante,¿Ataúdes con campanas para?,Enterrados vivos,Llamar ángeles,A,Media,En la época victoriana el miedo a la catalepsia creó estos inventos.
923,Historia,¿Guerra contra pájaros Emú?,Australia,Sudáfrica,A,Media,En 1932 el ejército australiano perdió contra 20.000 aves.
643,Extravagante,¿Animal que huele a palomitas?,Binturong,Oso panda,A,Difícil,Su orina contiene la misma molécula química que el maíz inflado.
170,Biología,¿Sueño de la jirafa?,30 minutos al día,10 horas,A,Media,Duermen en breves siestas de 5 minutos
655,Extravagante,¿Cuerno de rinoceronte es?,Pelo (queratina),Hueso,A,Fácil,Es la misma sustancia que las uñas o el cabello humano.
911,Historia,¿Ejército de mujeres vírgenes?,Reina de Dahomey,Cleopatra,A,Media,Eran soldados de élite temidas en toda África Occidental.
635,Extravagante,¿Animal con leche verde?,Hipopótamo,Flamenco,A,Media,Es un mito; su sudor rojo mezclado con leche blanca da ese tono.
411,Cuerpo Humano,¿Qué se encoge al enamorarte?,Ciertas áreas cerebrales,Corazón,A,Media,"Se ""desactivan"" zonas del juicio crítico y la evaluación social."
639,Extravagante,¿Animal que dispara sangre?,Lagarto cornudo,Sapo,A,Media,Rompe capilares oculares para lanzar sangre a 1.5 metros.
1254,Naturaleza,¿Animal con 10 corazones?,Lombriz,Pulpo,A,Media,Tienen 5 pares de arcos aórticos que bombean sangre.
1015,Historia,¿Rey de 20 minutos?,Luis XIX (Francia),Carlos I,A,Difícil,Abdicó casi inmediatamente después de que su padre lo hiciera.
645,Extravagante,¿Animal que no camina atrás?,Canguro,Elefante,A,Media,Su cola y pies actúan como un trípode que solo avanza.
217,Ciencia,¿Metal que se suelda solo?,En el espacio,Bajo el mar,A,Media,Se llama soldadura en frío; ocurre por la ausencia de oxidación.
663,Extravagante,¿Dientes más duros que el acero?,Lapa (molusco),Tiburón,A,Difícil,Sus dientes de goethita son el material biológico más resistente.
1265,Naturaleza,¿Esperma de 6 cm (más que el animal)?,Mosca de la fruta,Ballena,A,Difícil,La 'Drosophila bifurca' tiene el esperma más largo del reino animal.
946,Historia,¿Primer algoritmo escrito por?,Ada Lovelace,Alan Turing,A,Media,Lo escribió en 1843 para la máquina analítica de Babbage.
661,Extravagante,¿Delfines se drogan con?,Peces globo,Algas rojas,A,Media,Muerden al pez para liberar toxinas que los dejan en trance.
1260,Naturaleza,¿Árbol que explota?,Árbol dinamita,Pino negro,A,Media,Sus frutos estallan lanzando semillas a 250 km/h.
393,Cuerpo Humano,¿Parte que no se cura sola?,Dientes,Huesos,A,Fácil,El esmalte dental no es tejido vivo y no puede regenerarse.
633,Extravagante,¿Animal con 4 penes?,Equidna,Canguro,A,Difícil,Solo usa dos cabezas a la vez durante el apareamiento.
900,Historia,¿Bombardeo con plaga bubónica?,Japón a China,Alemania a Rusia,A,Media,Japón lanzó pulgas infectadas en la 2ª Guerra Mundial.
651,Extravagante,¿Caca en cubos?,Wombat,Koala,A,Media,Sus intestinos moldean las heces para marcar territorio en rocas.
225,Ciencia,¿Planeta con vientos de 2000km/h?,Neptuno,Marte,A,Media,Son los vientos más rápidos medidos en el sistema solar.
723,Extravagante,¿Se limpia oídos con la lengua?,Jirafa,Geco,A,Media,Su lengua de 50 cm llega perfectamente al interior de su oreja.
908,Historia,¿Dueño legal de la Luna?,Nadie,EE. UU.,A,Media,El Tratado del Espacio de 1967 prohíbe reclamar cuerpos celestes.
636,Extravagante,¿Animal inmortal?,Medusa Turritopsis,Tardígrado,A,Media,Puede revertir sus células a su estado infantil para renacer.
1267,Naturaleza,¿Flor que huele a podrido?,Rafflesia,Rosa,A,Fácil,Huele a carne en descomposición para atraer moscas.
394,Cuerpo Humano,¿Polvo de casa es?,Piel muerta,Arena,A,Media,Alrededor del 70% del polvo doméstico son células humanas.
652,Extravagante,¿Caca rosa neón?,Ballena azul,Flamenco,A,Media,Debido a la enorme cantidad de krill que consumen.
922,Historia,¿Fruta de lujo que se alquilaba?,Piña,Mango,A,Difícil,En el s. XVIII eran tan caras que se exhibían sin comerse.
632,Extravagante,¿Animal con 32 cerebros?,Sanguijuela,Ciempiés,A,Difícil,Tiene un ganglio independiente para cada segmento.
183,Ciencia,¿Color del universo?,Beige cósmico,Negro,A,Difícil,Es el promedio de toda la luz emitida por las galaxias.
724,Extravagante,¿Usa la nariz como dedo?,Elefante,Topo,A,Fácil,Su trompa tiene 40.000 músculos y precisión milimétrica.
1296,Naturaleza,¿Vuela 10 meses sin parar?,Vencejo,Albatros,A,Media,Comen
934,Historia,¿Mujeres amazonas reales en?,Dahomey (África),Grecia,A,Media,Eran un regimiento de élite que existió hasta finales del s. XIX.
666,Extravagante,¿Miedo al ombligo?,Onfalofobia,Acluofobia,A,Media,Miedo irracional a tocar o ver ombligos ajenos o propios.
390,Cuerpo Humano,¿Órgano que crece siempre?,Nariz/Orejas,Ojos,A,Fácil,El cartílago sigue expandiéndose debido a la gravedad.
640,Extravagante,¿Animal que dispara sangre?,Lagarto cornudo,Serpiente,A,Media,Lanza chorros desde sus ojos a depredadores.
939,Historia,¿País con 3 presidentes en 1 h?,México,Argentina,A,Difícil,Pedro Lascuráin duró menos de 60 minutos en el poder.
665,Extravagante,¿Leche de color fresa?,Hipopótamo,Yack,A,Media,Se produce por la mezcla de leche y sudor rojo protector.
212,Ciencia,¿Material 200 veces más que acero?,Grafeno,Diamante,A,Media,Es una sola capa de átomos de carbono muy resistente.
664,Extravagante,¿Gira la cabeza 270 grados?,Búho,Halcón,A,Fácil,Sus vértebras especiales evitan que se corte el riego sanguíneo.
1256,Naturaleza,¿Animal con piel transparente?,Rana de cristal,Pez cebra,A,Media,Se pueden ver sus órganos internos latir.
944,Historia,¿Persona con 2 Nobeles distintos?,Marie Curie,Einstein,A,Media,Ganó el de Física y el de Química en años diferentes.
642,Extravagante,¿Animal que explota al morir?,Ballena,Elefante,A,Media,Los gases de la descomposición pueden causar explosiones.
385,Cuerpo Humano,¿Hueso difícil de romper?,Fémur,Cráneo,A,Media,Es más resistente que el hormigón armado.
725,Extravagante,¿Votan estornudando?,Perros salvajes,Lobos,A,Difícil,Los licaones africanos deciden ir de caza mediante estornudos.
1268,Naturaleza,¿Orina que huele a mantequilla?,Binturong,Oso,A,Difícil,Contiene la misma molécula que las palomitas de maíz.
1016,Historia,¿Última persona en morir por guillotina?,1977,1890,A,Difícil,Ocurrió en Francia el año que se estrenó Star Wars.
654,Extravagante,¿Corazón en la cabeza?,Camarón,Grillo,A,Media,Su corazón se ubica en el cefalotórax.
258,Ciencia,¿Saturno flota en agua?,Sí,No,A,Media,Su densidad es menor que la del agua; flotaría en una piscina gigante.
653,Extravagante,¿Cerebro como una nuez?,Estegosaurio,Dodo,A,Media,Dinosaurio de 9 metros con cerebro minúsculo.
1261,Naturaleza,¿Ave que imita motosierras?,Ave Lira,Loro,A,Media,Es capaz de imitar casi cualquier sonido de su entorno.
907,Historia,¿Declaró guerra al Mar?,Calígula,Julio César,A,Media,Ordenó a soldados apuñalar las olas y recoger conchas.
646,Extravagante,¿Animal que no siente dolor?,Rata topo desnuda,Ratón,A,Difícil,Su piel carece de los neurotransmisores que envían la señal de dolor.
942,Historia,¿País que abolió esclavitud en 1981?,Mauritania,Brasil,A,Difícil,Fue el último país del mundo en hacerlo oficialmente.
630,Extravagante,¿Animal con 1000 patas?,Milpiés,Ciempiés,A,Media,Una especie descubierta recientemente llegó a las 1306 patas.
382,Cuerpo Humano,¿Ecosistema en tu ombligo?,2300 tipos de bacterias,10 tipos,A,Media,Un estudio halló especies nunca antes vistas en ombligos.
637,Extravagante,¿Animal que brilla solo?,Luciérnaga,Medusa (ambas),A,Fácil,Usan bioluminiscencia para cazar o comunicarse.
1295,Naturaleza,¿Rana que se congela viva?,Rana de la madera,Sapo,A,Media,Su sangre tiene anticongelante y vuelve a latir en primavera.
931,Historia,¿Invento por premio de Napoleón?,Margarina,Enlatado (ambos),A,Media,Napoleón ofreció premios por comida barata para sus tropas.
669,Extravagante,¿Pelo de oso polar es?,Transparente,Blanco,A,Media,Es hueco y translúcido; refleja la luz y parece blanco.
222,Ciencia,¿Planeta con día más corto?,Júpiter,Tierra,A,Media,Un día completo dura apenas 9 horas y 55 minutos.
662,Extravagante,¿Dientes en la lengua?,Caracol,Tiburón,A,Difícil,Usan su rádula dentada para raspar el alimento.
924,Historia,¿Guerra contra pájaros Emú?,Australia,Nueva Zelanda,A,Media,El ejército falló en eliminar a las aves con ametralladoras.
584,Espacio,¿De qué color es el Sol visto desde el espacio?,Blanco,Amarillo,A,Media,Nuestra atmósfera dispersa la luz azul y hace que lo veamos amarillo; pero fuera es blanco puro.
138,Astronomía,¿Qué planeta tiene una tormenta más grande que la Tierra?,Júpiter,Saturno,A,Fácil,La Gran Mancha Roja es un anticiclón gigante que lleva activo al menos 300 años.
613,Espacio,¿Qué le pasa al metal si se toca en el vacío?,Se suelda solo,Se rompe,A,Media,"Se llama ""soldadura en frío""; al no haber óxido entre las piezas; los átomos se unen permanentemente."
107,Astronomía,¿En qué planeta llueven diamantes?,Neptuno,Marte,A,Media,La presión extrema convierte el carbono en cristales que caen hacia el núcleo del planeta.
582,Espacio,¿Cuánto dura un día en Venus?,Más que su año,24 horas,A,Difícil,Venus tarda 243 días terrestres en girar sobre sí mismo y solo 225 en dar la vuelta al Sol.
132,Astronomía,¿Qué pasaría con el sonido en el espacio?,No se oye nada,Se oye muy bajo,A,Fácil,El sonido necesita un medio (aire o agua) para viajar; el vacío del espacio es totalmente silencioso.
572,Espacio,¿Cómo huelen los trajes espaciales tras un paseo?,A chuletón quemado,A flores,A,Difícil,Los astronautas describen un olor a metal quemado y carne asada debido a la radiación.
139,Astronomía,¿Qué planeta tiene vientos de 2000 km/h?,Neptuno,Marte,A,Media,Son los vientos más rápidos medidos en el sistema solar; 5 veces más fuertes que un huracán categoría 5.
583,Espacio,¿De qué color es el cielo en Marte durante el día?,Rosáceo/Rojizo,Azul,A,Media,El polvo de hierro en la atmósfera dispersa la luz de forma que el cielo se ve rosa y el atardecer azul.
134,Astronomía,¿Qué planeta flotaría en una piscina gigante?,Saturno,Júpiter,A,Media,Saturno es menos denso que el agua; tiene una densidad media de 0.687 g/cm3.
579,Espacio,¿Cuántas Tierras caben dentro del Sol?,1.3 millones,10.000,A,Media,El Sol es tan masivo que representa el 99.8% de toda la masa del sistema solar.
125,Astronomía,¿Qué es un año luz?,Distancia,Tiempo,A,Fácil,Es la distancia que recorre la luz en un año: unos 9.46 billones de kilómetros.
591,Espacio,¿En qué planeta podrías volar batiendo los brazos?,Titán (luna),Marte,A,Difícil,Su baja gravedad y densa atmósfera permitirían a un humano volar con alas artificiales simples.
94,Astronomía,¿Cuál es el objeto más brillante del universo?,Cuásar,Supernova,A,Media,Un cuásar puede brillar 1000 veces más que una galaxia entera con cientos de miles de millones de estrellas.
619,Espacio,"¿Qué planeta rota ""acostado""?",Urano,Neptuno,A,Media,Su eje de inclinación es de 98 grados; lo que hace que parezca que rueda por su órbita.
116,Astronomía,"¿Qué es el ""Gran Atractor""?",Una anomalía gravitatoria,Un agujero negro,A,Difícil,Es una fuerza misteriosa que está arrastrando a nuestra galaxia y miles más hacia un punto específico.
615,Espacio,¿Qué pasa si dos piezas de oro se tocan en el espacio?,Se unen para siempre,Se repelen,A,Media,Sin la capa de oxidación terrestre; los átomos no saben que son piezas separadas.
100,Astronomía,¿Cuánto tiempo tarda la luz del Sol en llegar a la Tierra?,8 minutos,3 segundos,A,Fácil,Viaja a 300.000 km/s cubriendo los 150 millones de km de distancia en unos 499 segundos.
594,Espacio,¿Hay agua en la Luna?,Sí (en los polos),No,A,Media,Se ha confirmado la presencia de hielo de agua en cráteres que nunca reciben luz solar directa.
136,Astronomía,¿Qué planeta tiene más lunas?,Saturno,Júpiter,A,Media,Saturno lidera con 146 lunas confirmadas frente a las 95 de Júpiter.
574,Espacio,¿Cómo se llama la galaxia más cercana a la nuestra?,Andrómeda,Sombrero,A,Fácil,Está a 2.5 millones de años luz y está en curso de colisión con la Vía Láctea.
123,Astronomía,¿Qué es un agujero negro?,Región de gravedad infinita,Una estrella apagada,A,Media,Ni siquiera la luz puede escapar de su atracción una vez cruzado el horizonte de sucesos.
623,Espacio,"¿Qué planeta tiene un ""Hexágono"" en su polo norte?",Saturno,Júpiter,A,Media,Es una corriente de chorro permanente con una forma geométrica perfecta de seis lados.
105,Astronomía,¿De qué están hechos los anillos de Saturno?,Hielo y roca,Gas neón,A,Fácil,Son billones de trozos que van desde el tamaño de un grano de arena hasta una casa.
610,Espacio,"¿Qué es el ""Beige Cósmico""?",El color del universo,Una estrella vieja,A,Difícil,Es el promedio de toda la luz emitida por las galaxias del universo observable.
95,Astronomía,¿Cuál es el planeta más frío del sistema solar?,Urano,Neptuno,A,Media,Aunque Neptuno está más lejos; Urano tiene la temperatura mínima récord (-224 °C).
581,Espacio,¿Cuántas veces podrías ir a la Luna con tus vasos sanguíneos?,2 veces,1 vez,A,Difícil,Si estiras todas tus arterias y venas; miden 96.000 km; la distancia a la luna son 384.000 km.
122,Astronomía,¿Qué es Plutón oficialmente?,Planeta enano,Planeta,A,Fácil,"Perdió su estatus de planeta principal en 2006 por no haber ""limpiado su órbita""."
614,Espacio,¿Qué misión llevó al hombre a la Luna?,Apolo 11,Voyager 1,A,Fácil,Neil Armstrong y Buzz Aldrin aterrizaron el módulo Eagle el 20 de julio de 1969.
106,Astronomía,¿Dónde está el volcán más grande del sistema solar?,Marte,Venus,A,Media,El Monte Olimpo es 3 veces más alto que el Everest y tiene el tamaño de Francia.
628,Espacio,¿Se puede llorar en el espacio?,No (el agua hace una bola),Sí,A,Media,La falta de gravedad impide que las lágrimas caigan; se quedan pegadas al ojo como una burbuja.
126,Astronomía,¿Qué es una Supernova?,Explosión de una estrella,Nacimiento de un planeta,A,Fácil,Es el final violento de una estrella masiva; brillando más que toda su galaxia.
592,Espacio,¿En qué planeta un día dura 10 horas?,Júpiter,Marte,A,Media,A pesar de ser el más grande; es el que gira más rápido sobre sí mismo.
128,Astronomía,¿Qué forma tiene la Tierra realmente?,Geoide,Esfera perfecta,A,Media,Está achatada por los polos y abultada en el ecuador debido a la rotación.
609,Espacio,¿Qué animal fue el primero en orbitar la Tierra?,Perra Laika,Mono Albert,A,Fácil,Fue enviada por la Unión Soviética en el Sputnik 2 en el año 1957.
127,Astronomía,¿Qué estrella indica el Norte?,Estrella Polar (Polaris),Sirio,A,Fácil,Se encuentra casi exactamente sobre el eje de rotación norte de la Tierra.
622,Espacio,¿Qué planeta tiene nubes de ácido sulfúrico?,Venus,Júpiter,A,Media,Su atmósfera es tan corrosiva y densa que aplastaría y disolvería una sonda en minutos.
